id,bucket,budget,selected_word_indices,comprehensiveness,sufficiency_error,log_odds
949,medium,1,,0.0,0.0,0.0
949,medium,5,1,0.0,0.99829864502,0.0
949,medium,10,1 3,0.0,0.985961914062,0.0
949,medium,20,1 3 2 10,0.0,0.973266601562,0.0
949,medium,50,1 3 2 10 8 4 14 9 15 11 5,0.96044921875,0.00390625,-1.138458197215
950,high,1,,0.0,0.0,0.0
950,high,5,,0.0,0.0,0.0
950,high,10,5,0.4453125,-0.0078125,-0.007905179507
950,high,20,5 8,0.3828125,-0.0078125,-0.419340454602
950,high,50,5 8 4 3 7,0.973022460938,0.01953125,-0.685304003099
951,medium,1,,0.0,0.0,0.0
951,medium,5,,0.0,0.0,0.0
951,medium,10,6,0.0703125,0.0,-0.107098135556
951,medium,20,6 3,0.8515625,0.0,-0.547965170715
951,medium,50,6 3 8 2 1 5,0.995666503906,0.0,-0.019724505348
952,medium,1,,0.0,0.0,0.0
952,medium,5,17,0.0,0.16796875,0.0
952,medium,10,17 18 20,0.0,0.01171875,-0.015810606027
952,medium,20,17 18 20 2 7 12,0.06640625,0.0,-0.423269732742
952,medium,50,17 18 20 2 7 12 19 14 23 15 5 8 0 6 13,0.740234375,0.0,0.003913899321
953,low,1,,0.0,0.0,0.0
953,low,5,,0.0,0.0,0.0
953,low,10,6,0.0,0.943359375,0.0
953,low,20,6 5 9,0.0,0.0,0.0
953,low,50,6 5 9 7 8 3 14 10,0.0,0.0,-1.268511325464
954,high,1,,0.0,0.0,0.0
954,high,5,,0.0,0.0,0.0
954,high,10,,0.0,0.0,0.0
954,high,20,4,0.0,-0.0078125,0.007936549596
954,high,50,4 3 2,-0.015625,-0.015625,-0.183118687167
955,medium,1,,0.0,0.0,0.0
955,medium,5,,0.0,0.0,0.0
955,medium,10,,0.0,0.0,0.0
955,medium,20,2,0.0,0.994445800781,0.0
955,medium,50,2 1 7 0,0.997680664062,0.0,-5.06933153961
956,high,1,,0.0,0.0,0.0
956,high,5,,0.0,0.0,0.0
956,high,10,,0.0,0.0,0.0
956,high,20,6,0.34765625,0.0,-1.311070939882
956,high,50,6 1 5 2,0.06640625,0.0,-1.98982938299
957,medium,1,,0.0,0.0,0.0
957,medium,5,,0.0,0.0,0.0
957,medium,10,10,0.0,0.0,-0.019802627296
957,medium,20,10 5 4,0.0,0.0,-0.007874056431
957,medium,50,10 5 4 9 13 11 7 3,0.01953125,0.01953125,-0.044095319865
958,low,1,,0.0,0.0,0.0
958,low,5,,0.0,0.0,0.0
958,low,10,,0.0,0.0,0.0
958,low,20,1,0.0,0.0,0.0
958,low,50,1 2 3,0.00390625,0.0,-0.287682072452
959,low,1,,0.0,0.0,0.0
959,low,5,28,0.00390625,0.8359375,0.0
959,low,10,28 29 16,0.0,0.2109375,0.0
959,low,20,28 29 16 23 30 15 12,0.00390625,0.390625,0.0
959,low,50,28 29 16 23 30 15 12 32 35 34 21 24 13 2 14 7 6 33,0.0078125,0.0078125,-0.031748698315
960,high,1,,0.0,0.0,0.0
960,high,5,,0.0,0.0,0.0
960,high,10,1,0.0,0.999061584473,0.0
960,high,20,1 15 0,0.0859375,0.970703125,-0.107098135556
960,high,50,1 15 0 10 17 11 14 5 9,0.591796875,0.9345703125,-0.427183632063
961,high,1,,0.0,0.0,0.0
961,high,5,,0.0,0.0,0.0
961,high,10,2,-0.00390625,0.52734375,0.003913899321
961,high,20,2 5 3,0.0,0.992034912109,0.003913899321
961,high,50,2 5 3 0 10 15 1 8,0.982849121094,0.991180419922,-0.859132318034
962,medium,1,,0.0,0.0,0.0
962,medium,5,,0.0,0.0,0.0
962,medium,10,1,0.0,0.998588562012,0.0
962,medium,20,1 0,0.0,0.983032226562,0.0
962,medium,50,1 0 10 5 8 4,0.0,0.989685058594,-0.409379007429
963,low,1,,0.0,0.0,0.0
963,low,5,,0.0,0.0,0.0
963,low,10,2,0.0,0.03515625,0.0
963,low,20,2 3 0,0.0,0.995635986328,0.003913899321
963,low,50,2 3 0 8 17 1 15 13 11,0.986389160156,0.0,-0.599621122549
964,low,1,,0.0,0.0,0.0
964,low,5,,0.0,0.0,0.0
964,low,10,13,-0.00390625,0.0,0.003913899321
964,low,20,13 6 14,0.0,-0.00390625,0.0
964,low,50,13 6 14 15 3 16 8 2,0.0,-0.00390625,-0.023810648694
965,high,1,,0.0,0.0,0.0
965,high,5,,0.0,0.0,0.0
965,high,10,,0.0,0.0,0.0
965,high,20,6,-0.0546875,0.40234375,0.032924784696
965,high,50,6 2 4 1,-0.01953125,-0.06640625,-0.11048753691
966,high,1,,0.0,0.0,0.0
966,high,5,,0.0,0.0,0.0
966,high,10,,0.0,0.0,0.0
966,high,20,1,0.0078125,0.994781494141,0.0
966,high,50,1 2 0,0.0,0.997192382812,0.0
967,medium,1,,0.0,0.0,0.0
967,medium,5,6,0.00390625,0.00390625,-0.003944778291
967,medium,10,6 4,0.0,0.0,-0.007905179507
967,medium,20,6 4 3 22 1,0.06640625,0.05859375,-0.023905520854
967,medium,50,6 4 3 22 1 12 5 18 7 15 13 19 0 20,-0.00390625,0.0546875,-0.036076056474
968,high,1,,0.0,0.0,0.0
968,high,5,,0.0,0.0,0.0
968,high,10,,0.0,0.0,0.0
968,high,20,0,-0.02734375,-0.34765625,-2.023352075029
968,high,50,0 4 3,0.60916519165,-0.3671875,-3.828841737069
969,high,1,,0.0,0.0,0.0
969,high,5,,0.0,0.0,0.0
969,high,10,3,0.0,0.48046875,0.003913899321
969,high,20,3 13 7,0.00390625,0.00390625,-0.00392927814
969,high,50,3 13 7 8 4 6 9,0.05078125,-0.00390625,-0.138586163286
970,medium,1,,0.0,0.0,0.0
970,medium,5,,0.0,0.0,0.0
970,medium,10,3,0.0,0.0078125,0.0
970,medium,20,3 4,0.00390625,0.0234375,-0.003913899321
970,medium,50,3 4 8 6 7 2,0.015625,0.0,-0.955120896302
971,high,1,,0.0,0.0,0.0
971,high,5,,0.0,0.0,0.0
971,high,10,,0.0,0.0,0.0
971,high,20,3,0.541656494141,-0.453125,0.234507309965
971,high,50,3 2,-0.1953125,0.48681640625,0.526417718526
972,high,1,,0.0,0.0,0.0
972,high,5,,0.0,0.0,0.0
972,high,10,3,0.0,0.943359375,0.0
972,high,20,3 5,0.0,0.990295410156,0.0
972,high,50,3 5 1 8 6 12,0.946533203125,0.73046875,-0.330241686871
973,medium,1,,0.0,0.0,0.0
973,medium,5,6,0.0,0.999925136566,0.0
973,medium,10,6 5,0.0,0.999631881714,0.0
973,medium,20,6 5 13 18 15,0.999853134155,0.0,-0.003913899321
973,medium,50,6 5 13 18 15 21 2 16 1 14 3 17,0.01953125,0.00390625,-0.003913899321
974,low,1,,0.0,0.0,0.0
974,low,5,10,0.0,0.0546875,0.0
974,low,10,10 23 3,0.0,0.0078125,-0.00392927814
974,low,20,10 23 3 5 13 24,0.0,-0.00390625,0.0
974,low,50,10 23 3 5 13 24 16 9 11 17 14 6 8 29 12,0.0,0.00390625,0.0
975,medium,1,,0.0,0.0,0.0
975,medium,5,13,0.0,0.1171875,-0.015873349156
975,medium,10,13 17,0.00390625,-0.00390625,-0.052537333528
975,medium,20,13 17 3 10,0.0078125,0.0,-0.023905520854
975,medium,50,13 17 3 10 19 18 2 8 1 4,0.01953125,0.0,-0.836853901226
976,low,1,,0.0,0.0,0.0
976,low,5,,0.0,0.0,0.0
976,low,10,6,0.0,0.991394042969,0.0
976,low,20,6 12 5,0.0,0.92431640625,0.0
976,low,50,6 12 5 16 10 18 13 3 15,0.00390625,0.0,-0.662375521893
977,medium,1,,0.0,0.0,0.0
977,medium,5,,0.0,0.0,0.0
977,medium,10,11,0.0,-0.0234375,-0.004040409537
977,medium,20,11 4 3,0.01953125,0.947143554688,-2.203798558028
977,medium,50,11 4 3 0 2 12 7 1 17,0.3046875,0.0,-4.420038401478
978,medium,1,,0.0,0.0,0.0
978,medium,5,,0.0,0.0,0.0
978,medium,10,0,0.0,0.996170043945,0.0
978,medium,20,0 11 7,0.0,0.991943359375,0.0
978,medium,50,0 11 7 13 10 2 8,0.0,0.01953125,-0.015748356968
979,medium,1,,0.0,0.0,0.0
979,medium,5,4,0.00390625,0.0,0.0
979,medium,10,4 5,0.19140625,0.0,-0.098440072813
979,medium,20,4 5 3 2,0.607421875,0.0,-0.357791638639
979,medium,50,4 5 3 2 9 13 0 12 8 1 10,0.991394042969,0.0,-2.235547256343
980,low,1,,0.0,0.0,0.0
980,low,5,,0.0,0.0,0.0
980,low,10,4,0.0,0.0,0.0
980,low,20,4 8 3,0.0,0.515625,0.0
980,low,50,4 8 3 9 0 1 13,0.00390625,0.0,-0.102759733958
981,low,1,,0.0,0.0,0.0
981,low,5,,0.0,0.0,0.0
981,low,10,2,0.0,0.0,0.0
981,low,20,2 8,0.0,0.0,0.0
981,low,50,2 8 11 5 10 12 4,0.0,0.0,-0.374693449441
982,medium,1,,0.0,0.0,0.0
982,medium,5,,0.0,0.0,0.0
982,medium,10,,0.0,0.0,0.0
982,medium,20,,0.0,0.0,0.0
982,medium,50,1 0,0.943359375,0.0,-1.311070939882
983,low,1,,0.0,0.0,0.0
983,low,5,,0.0,0.0,0.0
983,low,10,0,0.0,0.8671875,0.0
983,low,20,0 8 6,0.0,0.19140625,0.0
983,low,50,0 8 6 9 5 4 7,0.0,0.0,-0.003913899321
984,medium,1,,0.0,0.0,0.0
984,medium,5,20,0.01171875,-0.015625,0.007905179507
984,medium,10,20 16,0.03515625,-0.015625,-0.00397614838
984,medium,20,20 16 6 3,0.03125,-0.0078125,0.0
984,medium,50,20 16 6 3 12 19 1 9 2 0 11 8,0.07421875,0.01171875,0.0
985,high,1,,0.0,0.0,0.0
985,high,5,,0.0,0.0,0.0
985,high,10,11,0.34765625,0.989685058594,-0.547965170715
985,high,20,11 0 3,0.10546875,0.00390625,-0.142500062607
985,high,50,11 0 3 7 1 12 13,0.07421875,0.693359375,-1.502126176645
986,high,1,,0.0,0.0,0.0
986,high,5,,0.0,0.0,0.0
986,high,10,2,0.0,0.995666503906,0.0
986,high,20,2 1,0.0,0.991943359375,0.0
986,high,50,2 1 3 0 10 11 12,0.995239257812,0.0,-2.404263161081
987,low,1,,0.0,0.0,0.0
987,low,5,1,0.0,0.05078125,0.0
987,low,10,1 2,0.00390625,0.08203125,-0.015873349156
987,low,20,1 2 19 3,0.01171875,-0.00390625,0.00392927814
987,low,50,1 2 19 3 0 7 5 4 12 22 21,0.0,-0.00390625,-0.007905179507
988,low,1,,0.0,0.0,0.0
988,low,5,,0.0,0.0,0.0
988,low,10,2,0.0,0.00390625,0.0
988,low,20,2 0,0.0,0.0,-0.003944778291
988,low,50,2 0 3 1 5 7,-0.00390625,-0.00390625,-0.007905179507
989,high,1,,0.0,0.0,0.0
989,high,5,,0.0,0.0,0.0
989,high,10,,0.0,0.0,0.0
989,high,20,2,0.0,0.996170043945,0.0
989,high,50,2 1 3,0.0,0.990844726562,0.0
990,high,1,,0.0,0.0,0.0
990,high,5,,0.0,0.0,0.0
990,high,10,1,-0.01171875,-0.18359375,-1.430966801171
990,high,20,1 0 4,-0.1796875,0.5712890625,0.185552577375
990,high,50,1 0 4 8 2 6 5,-0.13671875,0.125,-1.188717590778
991,high,1,,0.0,0.0,0.0
991,high,5,1,0.0,0.9326171875,0.0
991,high,10,1 0,0.0,0.988342285156,0.0
991,high,20,1 0 5 12,0.9482421875,0.0,-2.928694436903
991,high,50,1 0 5 12 10 9 8 6 2 4,0.94970703125,0.987365722656,-0.632522558744
992,low,1,,0.0,0.0,0.0
992,low,5,0,0.0,0.985046386719,0.0
992,low,10,0 4 6,0.0,0.9365234375,0.0
992,low,20,0 4 6 7 18 19,0.0,0.995727539062,0.0
992,low,50,0 4 6 7 18 19 8 5 23 3 2 31 27 24 1 13,0.0,0.95654296875,0.0
993,low,1,,0.0,0.0,0.0
993,low,5,,0.0,0.0,0.0
993,low,10,8,0.0,0.995941162109,0.0
993,low,20,8 10 3,0.0,0.92822265625,0.0
993,low,50,8 10 3 6 9 2 14 12,0.00390625,0.859375,-0.476273242259
994,high,1,,0.0,0.0,0.0
994,high,5,,0.0,0.0,0.0
994,high,10,,0.0,0.0,0.0
994,high,20,6,0.01953125,0.171875,-0.011928570865
994,high,50,6 0 1 7,0.0,0.70703125,-0.095310179804
995,low,1,,0.0,0.0,0.0
995,low,5,,0.0,0.0,0.0
995,low,10,,0.0,0.0,0.0
995,low,20,0,0.0,0.0,0.0
995,low,50,0 4 3,0.00390625,0.0,-0.49532143723
996,medium,1,,0.0,0.0,0.0
996,medium,5,,0.0,0.0,0.0
996,medium,10,,0.0,0.0,0.0
996,medium,20,0,-0.00390625,0.0078125,0.003944778291
996,medium,50,0 6 3,-0.0078125,-0.0078125,-0.061118815056
997,high,1,,0.0,0.0,0.0
997,high,5,15,-0.015625,0.972503662109,0.023716526617
997,high,10,15 25,0.08984375,-0.0234375,-3.963316299816
997,high,20,15 25 1 18 20,0.970184326172,0.959106445312,-3.068302966389
997,high,50,15 25 1 18 20 14 21 4 24 8 11 26 9,0.969451904297,0.296875,-1.07294454192
998,low,1,,0.0,0.0,0.0
998,low,5,14,0.00390625,0.0,-0.011787955752
998,low,10,14 21 19,0.00390625,0.00390625,-0.085591930335
998,low,20,14 21 19 15 23 34 37,0.00390625,0.05859375,-1.138458197215
998,low,50,14 21 19 15 23 34 37 22 24 16 2 7 11 18 10 12 5 25 9,0.00390625,0.0,-0.863046217355
999,medium,1,,0.0,0.0,0.0
999,medium,5,,0.0,0.0,0.0
999,medium,10,6,-0.00390625,0.015625,0.00399202127
999,medium,20,6 5,0.0,-0.00390625,0.00399202127
999,medium,50,6 5 8 0 3 10 13,0.972229003906,-0.015625,-0.669430653943
1000,high,1,,0.0,0.0,0.0
1000,high,5,,0.0,0.0,0.0
1000,high,10,4,-0.00390625,0.958740234375,0.003913899321
1000,high,20,4 0,-0.00390625,0.94580078125,0.003913899321
1000,high,50,4 0 11 5 3 2,0.689453125,-0.00390625,-3.045994108335
1001,low,1,,0.0,0.0,0.0
1001,low,5,,0.0,0.0,0.0
1001,low,10,2,0.0,0.989685058594,0.0
1001,low,20,2 1 5,0.01171875,0.0,0.0
1001,low,50,2 1 5 3 4 10 0,0.0,0.0,0.0
1002,low,1,,0.0,0.0,0.0
1002,low,5,,0.0,0.0,0.0
1002,low,10,1,0.0,0.0,0.0
1002,low,20,1 3 2,0.0,0.0,0.0
1002,low,50,1 3 2 0 5 4 6 10 8,0.07421875,0.0,-0.49532143723
1003,high,1,,0.0,0.0,0.0
1003,high,5,24,0.0,0.00390625,0.0
1003,high,10,24 26 11,0.0,0.5625,0.0
1003,high,20,24 26 11 28 22 9,0.0,0.0,-0.019724505348
1003,high,50,24 26 11 28 22 9 8 6 14 10 4 25 21 27 12 15,0.0,0.973999023438,-0.031748698315
1004,low,1,,0.0,0.0,0.0
1004,low,5,7,0.0,0.0,0.0
1004,low,10,7 10,0.0,0.0,0.0
1004,low,20,7 10 17 19 8,0.0,0.0,0.0
1004,low,50,7 10 17 19 8 9 21 11 2 14 16 6 1,0.0859375,0.0,-0.003913899321
1005,low,1,,0.0,0.0,0.0
1005,low,5,7,0.0,0.980834960938,0.0
1005,low,10,7 23,0.0,0.00390625,-4.635156325619
1005,low,20,7 23 10 9 6,0.0,0.00390625,-0.267062785249
1005,low,50,7 23 10 9 6 0 21 4 5 11 2 15,0.980834960938,0.623046875,-2.757084535704
1006,medium,1,,0.0,0.0,0.0
1006,medium,5,9,0.0,0.0,0.0
1006,medium,10,9 0,0.0546875,0.00390625,-0.111917916204
1006,medium,20,9 0 14 17,0.046875,0.0,-0.00392927814
1006,medium,50,9 0 14 17 2 11 7 10 13 12 20,0.0,0.00390625,-0.00392927814
1007,high,1,,0.0,0.0,0.0
1007,high,5,,0.0,0.0,0.0
1007,high,10,1,0.0,0.92431640625,0.0
1007,high,20,1 3 14,0.0078125,0.995086669922,-0.003913899321
1007,high,50,1 3 14 10 11 0 12,0.0,0.985046386719,0.0
1008,high,1,,0.0,0.0,0.0
1008,high,5,0,0.0,0.92822265625,0.0
1008,high,10,0 19,0.0,0.0,0.0
1008,high,20,0 19 6 18,0.0,0.0,-0.003913899321
1008,high,50,0 19 6 18 7 16 1 11 13 10,0.97705078125,0.0,-1.073538651116
1009,low,1,,0.0,0.0,0.0
1009,low,5,,0.0,0.0,0.0
1009,low,10,,0.0,0.0,0.0
1009,low,20,4,0.99829864502,0.0,-4.076439414149
1009,low,50,4 0 1 2,0.998405456543,0.0,-0.451427243673
1010,high,1,,0.0,0.0,0.0
1010,high,5,,0.0,0.0,0.0
1010,high,10,12,-0.01171875,-0.01171875,-0.131825392779
1010,high,20,12 8 7,0.0,-0.01953125,-0.04481401579
1010,high,50,12 8 7 13 3 4 2,-0.00390625,0.927001953125,-0.145555585591
1011,medium,1,,0.0,0.0,0.0
1011,medium,5,,0.0,0.0,0.0
1011,medium,10,14,0.046875,-0.0078125,-0.044272823678
1011,medium,20,14 1 3,0.01953125,0.23828125,-0.015873349156
1011,medium,50,14 1 3 11 12 13 4,0.05078125,-0.0078125,-0.468430064798
1012,high,1,,0.0,0.0,0.0
1012,high,5,10,0.5078125,0.923004150391,-0.684778930889
1012,high,10,10 11,0.922576904297,0.921630859375,-4.251256403491
1012,high,20,10 11 15 17,0.917846679688,0.908081054688,-4.654420014611
1012,high,50,10 11 15 17 14 20 9 18 2 12 7,0.909912109375,0.7275390625,-0.753771802376
1013,low,1,,0.0,0.0,0.0
1013,low,5,16,0.0,0.0,0.0
1013,low,10,16 12,0.0,0.00390625,0.0
1013,low,20,16 12 15 13,0.0,0.00390625,-0.007874056431
1013,low,50,16 12 15 13 2 14 3 11 7 10 5,0.01171875,-0.00390625,-0.170625517031
1014,medium,1,,0.0,0.0,0.0
1014,medium,5,,0.0,0.0,0.0
1014,medium,10,6,-0.0078125,-0.02734375,0.027834798993
1014,medium,20,6 8 5,-0.0078125,-0.0234375,0.027834798993
1014,medium,50,6 8 5 4 16 10 13 3,0.04296875,-0.01171875,0.019960742563
1015,high,1,,0.0,0.0,0.0
1015,high,5,8,0.0,0.744140625,0.0
1015,high,10,8 5,0.0,0.591796875,-0.003913899321
1015,high,20,8 5 4 16,0.986572265625,0.992645263672,-3.712595980731
1015,high,50,8 5 4 16 2 14 3 12 7 13,0.984558105469,0.0,-0.003913899321
1016,low,1,,0.0,0.0,0.0
1016,low,5,,0.0,0.0,0.0
1016,low,10,,0.0,0.0,0.0
1016,low,20,0,-0.00390625,0.0,0.0
1016,low,50,0 2 3 1,0.0234375,0.0,-2.461649787624
1017,high,1,,0.0,0.0,0.0
1017,high,5,,0.0,0.0,0.0
1017,high,10,2,0.08203125,0.10546875,0.040656005641
1017,high,20,2 6,0.10546875,0.90185546875,-0.051074929936
1017,high,50,2 6 4 1 3,0.533203125,0.83447265625,-0.543154510881
1018,medium,1,,0.0,0.0,0.0
1018,medium,5,,0.0,0.0,0.0
1018,medium,10,,0.0,0.0,0.0
1018,medium,20,3,0.0,0.995941162109,0.0
1018,medium,50,3 0 2 1,0.0,0.0,0.0
1019,high,1,,0.0,0.0,0.0
1019,high,5,19,0.76171875,-0.0703125,-1.986067470902
1019,high,10,19 0,0.1640625,-0.046875,-0.04348511194
1019,high,20,19 0 12 22,0.00390625,0.1015625,-0.056908132272
1019,high,50,19 0 12 22 20 13 21 3 14 17 5,-0.0234375,0.06640625,-0.353640040244
1020,medium,1,,0.0,0.0,0.0
1020,medium,5,,0.0,0.0,0.0
1020,medium,10,,0.0,0.0,0.0
1020,medium,20,,0.0,0.0,0.0
1020,medium,50,1,-0.0390625,-0.03515625,0.020202707318
1021,medium,1,,0.0,0.0,0.0
1021,medium,5,22,0.00390625,0.00390625,-0.007936549596
1021,medium,10,22 3 12,0.00390625,-0.00390625,-0.003960401216
1021,medium,20,22 3 12 24 19 26,0.00390625,0.0,-0.003960401216
1021,medium,50,22 3 12 24 19 26 2 4 16 6 18 13 5 14 28,0.046875,0.0,-0.121743436872
1022,medium,1,,0.0,0.0,0.0
1022,medium,5,,0.0,0.0,0.0
1022,medium,10,5,0.01953125,0.0078125,-0.008000042667
1022,medium,20,5 6 14,-0.0078125,0.0,-0.00399202127
1022,medium,50,5 6 14 13 3 12 15 11,0.0078125,-0.01171875,-0.012024192967
1023,medium,1,,0.0,0.0,0.0
1023,medium,5,,0.0,0.0,0.0
1023,medium,10,8,0.04296875,0.09765625,-0.16819585453
1023,medium,20,8 2,0.03125,-0.0546875,-0.119877277259
1023,medium,50,8 2 10 4 7 3,-0.01953125,-0.0390625,-0.382713351125
1024,low,1,,0.0,0.0,0.0
1024,low,5,1,0.0,0.995988368988,0.003913899321
1024,low,10,1 8 32,0.0,0.7265625,0.003913899321
1024,low,20,1 8 32 10 28 12 2,0.00390625,0.740234375,0.0
1024,low,50,1 8 32 10 28 12 2 0 18 15 30 34 17 7 20 21 14,-0.00390625,0.03125,-2.461649787624
1025,low,1,,0.0,0.0,0.0
1025,low,5,,0.0,0.0,0.0
1025,low,10,2,0.0,0.0390625,0.0
1025,low,20,2 1 0,0.00390625,0.00390625,-0.015748356968
1025,low,50,2 1 0 7 10 8 14,0.00390625,0.140625,-0.251872619755
1026,medium,1,,0.0,0.0,0.0
1026,medium,5,,0.0,0.0,0.0
1026,medium,10,,0.0,0.0,0.0
1026,medium,20,3,0.0,0.08984375,0.0
1026,medium,50,3 0 1 2,0.0078125,0.00390625,-0.007843177461
1027,low,1,,0.0,0.0,0.0
1027,low,5,26,0.00390625,0.986999511719,-0.464485286507
1027,low,10,26 1 21,0.0078125,0.98770904541,-5.495070624425
1027,low,20,26 1 21 28 18 27,0.02734375,0.987777709961,-8.052063000986
1027,low,50,26 1 21 28 18 27 22 24 23 7 10 12 11 25 19 6,0.66796875,-0.00390625,-7.830132306097
1028,high,1,,0.0,0.0,0.0
1028,high,5,0,-0.0078125,0.0390625,0.011787955752
1028,high,10,0 6,-0.0078125,0.8623046875,0.011787955752
1028,high,20,0 6 19 12,0.0078125,0.98825097084,-0.019960742563
1028,high,50,0 6 19 12 17 1 5 9 7 2,0.0078125,0.983673095703,-0.172097323018
1029,low,1,,0.0,0.0,0.0
1029,low,5,8,0.0,0.995666503906,0.0
1029,low,10,8 7,0.0,0.91943359375,0.0
1029,low,20,8 7 10 0,0.0,0.015625,0.0
1029,low,50,8 7 10 0 3 11 1 13 4 12,0.00390625,0.0,0.0
1030,low,1,,0.0,0.0,0.0
1030,low,5,,0.0,0.0,0.0
1030,low,10,6,0.0,0.941650390625,0.0
1030,low,20,6 5 11,0.0,0.972412109375,0.0
1030,low,50,6 5 11 13 7 0 17 2 16,0.985961914062,0.015625,-0.617923759322
1031,low,1,,0.0,0.0,0.0
1031,low,5,,0.0,0.0,0.0
1031,low,10,1,0.0,0.12109375,0.0
1031,low,20,1 2 6,0.0,0.63671875,0.0
1031,low,50,1 2 6 9 16 11 4 0,0.00390625,0.0,-0.49532143723
1032,medium,1,,0.0,0.0,0.0
1032,medium,5,,0.0,0.0,0.0
1032,medium,10,,0.0,0.0,0.0
1032,medium,20,3,0.0,0.941650390625,0.0
1032,medium,50,3 2 1,0.0,0.982055664062,0.0
1033,medium,1,,0.0,0.0,0.0
1033,medium,5,,0.0,0.0,0.0
1033,medium,10,4,0.00390625,0.98025226593,0.007936549596
1033,medium,20,4 3 12,0.0546875,0.1640625,-0.087373630209
1033,medium,50,4 3 12 11 2 10 8 14 5,0.05078125,0.0703125,0.00397614838
1034,medium,1,,0.0,0.0,0.0
1034,medium,5,16,0.0,0.744140625,-4.296888756379
1034,medium,10,16 17,0.0,0.995086669922,-8.063850956738
1034,medium,20,16 17 19 6,0.0,0.9150390625,-4.231789854168
1034,medium,50,16 17 19 6 7 12 14 5 15 0,0.980834960938,0.01953125,-2.465563686945
1035,high,1,,0.0,0.0,0.0
1035,high,5,19,0.07421875,0.728271484375,-0.871395411966
1035,high,10,19 18,0.5478515625,0.757568359375,-1.065987061352
1035,high,20,19 18 20 13 22,-0.22265625,0.265625,-1.804596615989
1035,high,50,19 18 20 13 22 24 21 16 12 14 17 1 9,0.752380371094,0.745239257812,0.097163748454
1036,low,1,,0.0,0.0,0.0
1036,low,5,1,0.0,0.973999023438,0.0
1036,low,10,1 4,0.0,0.992431640625,0.0
1036,low,20,1 4 9 19,0.0,0.96484375,0.0
1036,low,50,1 4 9 19 0 8 2 15 12 18 21,0.91943359375,0.234375,-0.561570822771
1037,medium,1,,0.0,0.0,0.0
1037,medium,5,,0.0,0.0,0.0
1037,medium,10,4,0.0,0.962646484375,0.0
1037,medium,20,4 0,0.0,0.978393554688,0.0
1037,medium,50,4 0 7 5 10 3,0.994262695312,0.00390625,-0.93501971698
1038,medium,1,,0.0,0.0,0.0
1038,medium,5,1,0.0,-0.0390625,0.01619468592
1038,medium,10,1 17,-0.01171875,0.8896484375,0.004073325388
1038,medium,20,1 17 6 4,-0.01953125,0.955825805664,0.01217053562
1038,medium,50,1 17 6 4 16 15 12 7 14 11,0.05078125,0.8271484375,-0.588603324809
1039,high,1,,0.0,0.0,0.0
1039,high,5,,0.0,0.0,0.0
1039,high,10,,0.0,0.0,0.0
1039,high,20,5,-0.03515625,0.08203125,0.032131278183
1039,high,50,5 1 4,0.0625,0.0,-0.028987536873
1040,medium,1,,0.0,0.0,0.0
1040,medium,5,22,0.0,0.0234375,-0.00392927814
1040,medium,10,22 14,0.0,0.09765625,-0.00392927814
1040,medium,20,22 14 21 20 0,0.0,0.3046875,-0.040005334614
1040,medium,50,22 14 21 20 0 3 23 5 16 6 13 12,0.0,0.00390625,-0.035932009226
1041,medium,1,,0.0,0.0,0.0
1041,medium,5,,0.0,0.0,0.0
1041,medium,10,8,-0.00390625,0.973968505859,0.007936549596
1041,medium,20,8 7 3,-0.015625,0.31640625,0.00397614838
1041,medium,50,8 7 3 6 2 11 0 15,-0.00390625,0.01171875,-0.032391495791
1042,medium,1,,0.0,0.0,0.0
1042,medium,5,27,0.00390625,0.0078125,0.0
1042,medium,10,27 0 29,-0.0078125,0.0078125,-0.007936549596
1042,medium,20,27 0 29 2 15 20,0.9462890625,0.05859375,-1.895803329001
1042,medium,50,27 0 29 2 15 20 22 21 13 1 16 24 30 14 26 28 17,0.00390625,-0.0078125,-2.115662805114
1043,high,1,,0.0,0.0,0.0
1043,high,5,,0.0,0.0,0.0
1043,high,10,,0.0,0.0,0.0
1043,high,20,1,-0.0078125,0.984361588955,0.011834457647
1043,high,50,1 2 0 3,-0.015625,0.971923828125,0.011834457647
1044,high,1,,0.0,0.0,0.0
1044,high,5,20,0.0,0.518798828125,0.334369186424
1044,high,10,20 22 0,0.412109375,0.516296386719,-1.659377634151
1044,high,20,20 22 0 19 23 1 24,0.516296386719,0.5009765625,0.53408248593
1044,high,50,20 22 0 19 23 1 24 15 29 5 4 3 35 33 28 16 25 27 2,-0.46875,0.244140625,0.632522558744
1045,medium,1,,0.0,0.0,0.0
1045,medium,5,0,0.0,0.93994140625,0.0
1045,medium,10,0 5,0.0,0.0,0.0
1045,medium,20,0 5 4 6 1,0.01171875,0.0,0.0
1045,medium,50,0 5 4 6 1 3 23 27 8 25 7 14 12 13,0.0078125,0.00390625,-0.282487255575
1046,low,1,,0.0,0.0,0.0
1046,low,5,4,0.0,-0.00390625,0.0
1046,low,10,4 14,0.0,-0.00390625,-0.00392927814
1046,low,20,4 14 17 24 18,0.0,0.0,-0.116313527677
1046,low,50,4 14 17 24 18 20 2 5 16 11 25 15 10,0.00390625,-0.00390625,-0.472359342938
1047,low,1,,0.0,0.0,0.0
1047,low,5,20,0.00390625,0.0,-0.107098135556
1047,low,10,20 16,0.00390625,0.0,-0.179201429458
1047,low,20,20 16 7 15,0.015625,0.0,-0.251872619755
